,Antelope Valley Ranch (AVR),Rivendell,waterYear,Rivendell_WY_Rain_mm,AVR_WY_Rain_mm,date
2019-01-28,0.0,0.0,2019,1064.271004498005,288.7259979248047,2019-01-28
2019-01-29,0.0,0.0,2019,1064.271004498005,288.7259979248047,2019-01-29
2019-01-30,0.0,0.0,2019,1064.271004498005,288.7259979248047,2019-01-30
2019-01-31,0.0,0.0,2019,1064.271004498005,288.7259979248047,2019-01-31
2019-02-01,0.0,0.0,2019,1064.271004498005,288.7259979248047,2019-02-01
2019-02-02,31.179000854492188,33.513999938964844,2019,1097.7850044369698,319.9049987792969,2019-02-02
2019-02-03,24.8700008392334,1.7170000076293945,2019,1099.5020044445992,344.7749996185303,2019-02-03
2019-02-04,17.201000213623047,35.314998626708984,2019,1134.8170030713081,361.9759998321533,2019-02-04
2019-02-05,2.7109999656677246,14.517999649047852,2019,1149.335002720356,364.68699979782104,2019-02-05
2019-02-06,0.0,0.0,2019,1149.335002720356,364.68699979782104,2019-02-06
2019-02-07,0.0,0.0,2019,1149.335002720356,364.68699979782104,2019-02-07
2019-02-08,0.0,0.0,2019,1149.335002720356,364.68699979782104,2019-02-08
2019-02-09,2.811000108718872,5.017000198364258,2019,1154.3520029187202,367.4979999065399,2019-02-09
2019-02-10,2.625999927520752,38.82400131225586,2019,1193.176004230976,370.12399983406067,2019-02-10
2019-02-11,0.0,2.121999979019165,2019,1195.2980042099953,370.12399983406067,2019-02-11
2019-02-12,0.026000000536441803,6.830999851226807,2019,1202.129004061222,370.1499998345971,2019-02-12
2019-02-13,33.41899871826172,57.32400131225586,2019,1259.453005373478,403.56899855285883,2019-02-13
2019-02-14,60.12099838256836,101.46900177001953,2019,1360.9220071434975,463.6899969354272,2019-02-14
2019-02-15,10.380000114440918,51.21500015258789,2019,1412.1370072960854,474.0699970498681,2019-02-15
2019-02-16,2.5209999084472656,31.78499984741211,2019,1443.9220071434975,476.5909969583154,2019-02-16
2019-02-17,2.2730000019073486,16.60300064086914,2019,1460.5250077843666,478.8639969602227,2019-02-17
2019-02-18,0.7940000295639038,0.0,2019,1460.5250077843666,479.6579969897866,2019-02-18
2019-02-19,0.0,0.0,2019,1460.5250077843666,479.6579969897866,2019-02-19
2019-02-20,0.0,1.3619999885559082,2019,1461.8870077729225,479.6579969897866,2019-02-20
2019-02-21,0.0,0.7369999885559082,2019,1462.6240077614784,479.6579969897866,2019-02-21
2019-02-22,0.0,0.0,2019,1462.6240077614784,479.6579969897866,2019-02-22
2019-02-23,0.0,0.0,2019,1462.6240077614784,479.6579969897866,2019-02-23
2019-02-24,0.0,13.095999717712402,2019,1475.7200074791908,479.6579969897866,2019-02-24
2019-02-25,0.921999990940094,70.89600372314453,2019,1546.6160112023354,480.5799969807267,2019-02-25
2019-02-26,32.154998779296875,79.35900115966797,2019,1625.9750123620033,512.7349957600236,2019-02-26
2019-02-27,50.452999114990234,121.86000061035156,2019,1747.835012972355,563.1879948750138,2019-02-27
2019-02-28,5.035999774932861,8.038999557495117,2019,1755.87401252985,568.2239946499467,2019-02-28
2019-03-01,0.0,0.0,2019,1755.87401252985,568.2239946499467,2019-03-01
2019-03-02,6.638999938964844,19.724000930786133,2019,1775.5980134606361,574.8629945889115,2019-03-02
2019-03-03,7.5329999923706055,8.251999855041504,2019,1783.8500133156776,582.3959945812821,2019-03-03
2019-03-04,3.2869999408721924,1.3899999856948853,2019,1785.2400133013725,585.6829945221543,2019-03-04
2019-03-05,0.0,0.0,2019,1785.2400133013725,585.6829945221543,2019-03-05
2019-03-06,18.482999801635742,54.55799865722656,2019,1839.798011958599,604.1659943237901,2019-03-06
2019-03-07,5.230999946594238,13.777999877929688,2019,1853.5760118365288,609.3969942703843,2019-03-07
2019-03-08,0.0,0.3889999985694885,2019,1853.9650118350983,609.3969942703843,2019-03-08
2019-03-09,0.9959999918937683,3.3510000705718994,2019,1857.3160119056702,610.3929942622781,2019-03-09
2019-03-10,7.708000183105469,13.83899974822998,2019,1871.1550116539001,618.1009944453835,2019-03-10
2019-03-11,1.2319999933242798,1.2970000505447388,2019,1872.4520117044449,619.3329944387078,2019-03-11
2019-03-12,0.0,1.3700000047683716,2019,1873.8220117092133,619.3329944387078,2019-03-12
2019-03-13,0.0,0.31700000166893005,2019,1874.1390117108822,619.3329944387078,2019-03-13
2019-03-14,0.0,0.0,2019,1874.1390117108822,619.3329944387078,2019-03-14
2019-03-15,0.0,0.0,2019,1874.1390117108822,619.3329944387078,2019-03-15
2019-03-16,0.0,0.0,2019,1874.1390117108822,619.3329944387078,2019-03-16
2019-03-17,0.0,0.0,2019,1874.1390117108822,619.3329944387078,2019-03-17
2019-03-18,0.0,0.0,2019,1874.1390117108822,619.3329944387078,2019-03-18
2019-03-19,0.0,0.0,2019,1874.1390117108822,619.3329944387078,2019-03-19
2019-03-20,4.521999835968018,5.635000228881836,2019,1879.774011939764,623.8549942746758,2019-03-20
2019-03-21,4.064000129699707,21.058000564575195,2019,1900.8320125043392,627.9189944043756,2019-03-21
2019-03-22,0.0,6.373000144958496,2019,1907.2050126492977,627.9189944043756,2019-03-22
2019-03-23,12.175000190734863,21.881000518798828,2019,1929.0860131680965,640.0939945951104,2019-03-23
2019-03-24,2.6679999828338623,1.0460000038146973,2019,1930.1320131719112,642.7619945779443,2019-03-24
2019-03-25,0.24400000274181366,26.57200050354004,2019,1956.7040136754513,643.0059945806861,2019-03-25
2019-03-26,7.6570000648498535,17.84000015258789,2019,1974.5440138280392,650.662994645536,2019-03-26
2019-03-27,12.11299991607666,20.85099983215332,2019,1995.3950136601925,662.7759945616126,2019-03-27
2019-03-28,3.5260000228881836,19.05699920654297,2019,2014.4520128667355,666.3019945845008,2019-03-28
2019-03-29,3.0820000171661377,39.65599822998047,2019,2054.108011096716,669.3839946016669,2019-03-29
2019-03-30,0.0020000000949949026,0.9589999914169312,2019,2055.067011088133,669.3859946017619,2019-03-30
2019-03-31,0.0,0.0,2019,2055.067011088133,669.3859946017619,2019-03-31
2019-04-01,0.0,0.017999999225139618,2019,2055.085011087358,669.3859946017619,2019-04-01
2019-04-02,4.249000072479248,6.755000114440918,2019,2061.840011201799,673.6349946742412,2019-04-02
2019-04-03,1.4249999523162842,6.6479997634887695,2019,2068.4880109652877,675.0599946265575,2019-04-03
2019-04-04,0.0,1.1649999618530273,2019,2069.6530109271407,675.0599946265575,2019-04-04
2019-04-05,0.0,13.654000282287598,2019,2083.3070112094283,675.0599946265575,2019-04-05
2019-04-06,1.2259999513626099,20.910999298095703,2019,2104.218010507524,676.2859945779201,2019-04-06
2019-04-07,0.0,38.67599868774414,2019,2142.894009195268,676.2859945779201,2019-04-07
2019-04-08,0.0,45.07099914550781,2019,2187.965008340776,676.2859945779201,2019-04-08
2019-04-09,0.2939999997615814,33.04899978637695,2019,2221.014008127153,676.5799945776816,2019-04-09
2019-04-10,0.0,0.0,2019,2221.014008127153,676.5799945776816,2019-04-10
2019-04-11,0.0,0.0,2019,2221.014008127153,676.5799945776816,2019-04-11
2019-04-12,0.0,0.0,2019,2221.014008127153,676.5799945776816,2019-04-12
2019-04-13,0.0,0.0,2019,2221.014008127153,676.5799945776816,2019-04-13
2019-04-14,0.0,0.0,2019,2221.014008127153,676.5799945776816,2019-04-14
2019-04-15,0.0,0.0,2019,2221.014008127153,676.5799945776816,2019-04-15
2019-04-16,0.5090000033378601,19.927000045776367,2019,2240.9410081729293,677.0889945810195,2019-04-16
2019-04-17,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-17
2019-04-18,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-18
2019-04-19,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-19
2019-04-20,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-20
2019-04-21,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-21
2019-04-22,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-22
2019-04-23,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-23
2019-04-24,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-24
2019-04-25,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-25
2019-04-26,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-26
2019-04-27,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-27
2019-04-28,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-28
2019-04-29,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-29
2019-04-30,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-04-30
2019-05-01,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-01
2019-05-02,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-02
2019-05-03,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-03
2019-05-04,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-04
2019-05-05,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-05
2019-05-06,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-06
2019-05-07,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-07
2019-05-08,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-08
2019-05-09,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-09
2019-05-10,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-10
2019-05-11,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-11
2019-05-12,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-12
2019-05-13,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-13
2019-05-14,0.0,0.0,2019,2240.9410081729293,677.0889945810195,2019-05-14
2019-05-15,0.0,6.335000038146973,2019,2247.2760082110763,677.0889945810195,2019-05-15
2019-05-16,23.106000900268555,54.57600021362305,2019,2301.8520084246993,700.1949954812881,2019-05-16
2019-05-17,0.17499999701976776,57.59600067138672,2019,2359.448009096086,700.3699954783078,2019-05-17
2019-05-18,0.0,1.1519999504089355,2019,2360.600009046495,700.3699954783078,2019-05-18
2019-05-19,17.71500015258789,43.80500030517578,2019,2404.4050093516707,718.0849956308957,2019-05-19
2019-05-20,5.2820000648498535,5.552000045776367,2019,2409.957009397447,723.3669956957456,2019-05-20
2019-05-21,1.065000057220459,22.71299934387207,2019,2432.670008741319,724.431995752966,2019-05-21
2019-05-22,0.22499999403953552,17.301000595092773,2019,2449.971009336412,724.6569957470056,2019-05-22
2019-05-23,0.0,0.0,2019,2449.971009336412,724.6569957470056,2019-05-23
2019-05-24,0.0,0.0,2019,2449.971009336412,724.6569957470056,2019-05-24
2019-05-25,0.00800000037997961,0.0,2019,2449.971009336412,724.6649957473855,2019-05-25
2019-05-26,2.1589999198913574,2.114000082015991,2019,2452.085009418428,726.8239956672769,2019-05-26
2019-05-27,2.1630001068115234,2.1089999675750732,2019,2454.194009386003,728.9869957740884,2019-05-27
2019-05-28,0.0,0.0,2019,2454.194009386003,728.9869957740884,2019-05-28
2019-05-29,0.0,0.0,2019,2454.194009386003,728.9869957740884,2019-05-29
2019-05-30,0.0,0.0,2019,2454.194009386003,728.9869957740884,2019-05-30
2019-05-31,7.184000015258789,0.0,2019,2454.194009386003,736.1709957893472,2019-05-31
2019-06-01,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-01
2019-06-02,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-02
2019-06-03,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-03
2019-06-04,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-04
2019-06-05,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-05
2019-06-06,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-06
2019-06-07,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-07
2019-06-08,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-08
2019-06-09,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-09
2019-06-10,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-10
2019-06-11,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-11
2019-06-12,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-12
2019-06-13,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-13
2019-06-14,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-14
2019-06-15,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-15
2019-06-16,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-16
2019-06-17,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-17
2019-06-18,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-18
2019-06-19,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-19
2019-06-20,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-20
2019-06-21,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-21
2019-06-22,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-22
2019-06-23,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-23
2019-06-24,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-24
2019-06-25,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-25
2019-06-26,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-26
2019-06-27,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-27
2019-06-28,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-28
2019-06-29,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-29
2019-06-30,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-06-30
2019-07-01,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-01
2019-07-02,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-02
2019-07-03,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-03
2019-07-04,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-04
2019-07-05,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-05
2019-07-06,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-06
2019-07-07,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-07
2019-07-08,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-08
2019-07-09,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-09
2019-07-10,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-10
2019-07-11,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-11
2019-07-12,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-12
2019-07-13,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-13
2019-07-14,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-14
2019-07-15,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-15
2019-07-16,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-16
2019-07-17,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-17
2019-07-18,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-18
2019-07-19,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-19
2019-07-20,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-20
2019-07-21,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-21
2019-07-22,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-22
2019-07-23,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-23
2019-07-24,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-24
2019-07-25,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-25
2019-07-26,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-26
2019-07-27,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-27
2019-07-28,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-28
2019-07-29,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-29
2019-07-30,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-30
2019-07-31,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-07-31
2019-08-01,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-01
2019-08-02,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-02
2019-08-03,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-03
2019-08-04,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-04
2019-08-05,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-05
2019-08-06,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-06
2019-08-07,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-07
2019-08-08,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-08
2019-08-09,0.0,0.0,2019,2454.194009386003,736.1709957893472,2019-08-09
2019-08-10,0.0,3.180999994277954,2019,2457.375009380281,736.1709957893472,2019-08-10
2019-08-11,0.0,3.246999979019165,2019,2460.6220093593,736.1709957893472,2019-08-11
2019-08-12,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-12
2019-08-13,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-13
2019-08-14,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-14
2019-08-15,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-15
2019-08-16,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-16
2019-08-17,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-17
2019-08-18,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-18
2019-08-19,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-19
2019-08-20,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-20
2019-08-21,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-21
2019-08-22,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-22
2019-08-23,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-23
2019-08-24,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-24
2019-08-25,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-25
2019-08-26,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-26
2019-08-27,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-27
2019-08-28,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-28
2019-08-29,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-29
2019-08-30,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-30
2019-08-31,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-08-31
2019-09-01,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-01
2019-09-02,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-02
2019-09-03,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-03
2019-09-04,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-04
2019-09-05,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-05
2019-09-06,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-06
2019-09-07,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-07
2019-09-08,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-08
2019-09-09,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-09
2019-09-10,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-10
2019-09-11,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-11
2019-09-12,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-12
2019-09-13,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-13
2019-09-14,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-14
2019-09-15,0.0,0.0,2019,2460.6220093593,736.1709957893472,2019-09-15
2019-09-16,0.0,5.176000118255615,2019,2465.7980094775558,736.1709957893472,2019-09-16
2019-09-17,1.4359999895095825,0.0,2019,2465.7980094775558,737.6069957788568,2019-09-17
2019-09-18,0.0,13.574999809265137,2019,2479.373009286821,737.6069957788568,2019-09-18
2019-09-19,0.35100001096725464,7.664999961853027,2019,2487.038009248674,737.957995789824,2019-09-19
2019-09-20,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-20
2019-09-21,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-21
2019-09-22,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-22
2019-09-23,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-23
2019-09-24,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-24
2019-09-25,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-25
2019-09-26,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-26
2019-09-27,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-27
2019-09-28,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-28
2019-09-29,0.0,0.0,2019,2487.038009248674,737.957995789824,2019-09-29
2019-09-30,0.0,16.21299934387207,2019,2503.251008592546,737.957995789824,2019-09-30
2019-10-01,0.0,0.0,2020,0.0,0.0,2019-10-01
2019-10-02,0.0,0.0,2020,0.0,0.0,2019-10-02
2019-10-03,0.0,0.0,2020,0.0,0.0,2019-10-03
2019-10-04,0.0,0.0,2020,0.0,0.0,2019-10-04
2019-10-05,0.0,0.0,2020,0.0,0.0,2019-10-05
2019-10-06,0.0,0.0,2020,0.0,0.0,2019-10-06
2019-10-07,0.0,0.0,2020,0.0,0.0,2019-10-07
2019-10-08,0.0,0.0,2020,0.0,0.0,2019-10-08
2019-10-09,0.0,0.0,2020,0.0,0.0,2019-10-09
2019-10-10,0.0,0.0,2020,0.0,0.0,2019-10-10
2019-10-11,0.0,0.0,2020,0.0,0.0,2019-10-11
2019-10-12,0.0,0.0,2020,0.0,0.0,2019-10-12
2019-10-13,0.0,0.0,2020,0.0,0.0,2019-10-13
2019-10-14,0.0,0.0,2020,0.0,0.0,2019-10-14
2019-10-15,0.0,0.0,2020,0.0,0.0,2019-10-15
2019-10-16,0.0,0.0,2020,0.0,0.0,2019-10-16
2019-10-17,0.0,8.715999603271484,2020,8.715999603271484,0.0,2019-10-17
2019-10-18,0.0,3.247999906539917,2020,11.963999509811401,0.0,2019-10-18
2019-10-19,0.0,6.39300012588501,2020,18.35699963569641,0.0,2019-10-19
2019-10-20,0.0,1.1150000095367432,2020,19.471999645233154,0.0,2019-10-20
2019-10-21,0.0,0.0,2020,19.471999645233154,0.0,2019-10-21
2019-10-22,0.0,0.0,2020,19.471999645233154,0.0,2019-10-22
2019-10-23,0.0,0.0,2020,19.471999645233154,0.0,2019-10-23
2019-10-24,0.0,0.0,2020,19.471999645233154,0.0,2019-10-24
2019-10-25,0.0,0.0,2020,19.471999645233154,0.0,2019-10-25
2019-10-26,0.0,0.0,2020,19.471999645233154,0.0,2019-10-26
2019-10-27,0.0,0.0,2020,19.471999645233154,0.0,2019-10-27
2019-10-28,0.0,0.0,2020,19.471999645233154,0.0,2019-10-28
2019-10-29,0.0,0.0,2020,19.471999645233154,0.0,2019-10-29
2019-10-30,0.0,0.0,2020,19.471999645233154,0.0,2019-10-30
2019-10-31,0.0,0.0,2020,19.471999645233154,0.0,2019-10-31
2019-11-01,0.0,0.0,2020,19.471999645233154,0.0,2019-11-01
2019-11-02,0.0,0.0,2020,19.471999645233154,0.0,2019-11-02
2019-11-03,0.0,0.0,2020,19.471999645233154,0.0,2019-11-03
2019-11-04,0.0,0.0,2020,19.471999645233154,0.0,2019-11-04
2019-11-05,0.0,0.0,2020,19.471999645233154,0.0,2019-11-05
2019-11-06,0.0,0.0,2020,19.471999645233154,0.0,2019-11-06
2019-11-07,0.0,0.0,2020,19.471999645233154,0.0,2019-11-07
2019-11-08,0.0,0.0,2020,19.471999645233154,0.0,2019-11-08
2019-11-09,0.0,0.0,2020,19.471999645233154,0.0,2019-11-09
2019-11-10,0.0,0.0,2020,19.471999645233154,0.0,2019-11-10
2019-11-11,0.0,0.0,2020,19.471999645233154,0.0,2019-11-11
2019-11-12,0.0,0.0,2020,19.471999645233154,0.0,2019-11-12
2019-11-13,0.0,0.0,2020,19.471999645233154,0.0,2019-11-13
2019-11-14,0.0,0.0,2020,19.471999645233154,0.0,2019-11-14
2019-11-15,0.0,2.9179999828338623,2020,22.389999628067017,0.0,2019-11-15
2019-11-16,0.0,0.0,2020,22.389999628067017,0.0,2019-11-16
2019-11-17,0.0,0.0,2020,22.389999628067017,0.0,2019-11-17
2019-11-18,0.0,0.0,2020,22.389999628067017,0.0,2019-11-18
2019-11-19,0.0,0.12999999523162842,2020,22.519999623298645,0.0,2019-11-19
2019-11-20,0.0,0.0,2020,22.519999623298645,0.0,2019-11-20
2019-11-21,0.0,0.0,2020,22.519999623298645,0.0,2019-11-21
2019-11-22,0.0,0.0,2020,22.519999623298645,0.0,2019-11-22
2019-11-23,0.0,0.0,2020,22.519999623298645,0.0,2019-11-23
2019-11-24,0.0,0.0,2020,22.519999623298645,0.0,2019-11-24
2019-11-25,0.0,0.0,2020,22.519999623298645,0.0,2019-11-25
2019-11-26,0.0,0.0,2020,22.519999623298645,0.0,2019-11-26
2019-11-27,13.093999862670898,68.1729965209961,2020,90.69299614429474,13.093999862670898,2019-11-27
2019-11-28,0.41600000858306885,1.965000033378601,2020,92.65799617767334,13.509999871253967,2019-11-28
2019-11-29,0.382999986410141,0.0,2020,92.65799617767334,13.892999857664108,2019-11-29
2019-11-30,0.0,0.0,2020,92.65799617767334,13.892999857664108,2019-11-30
2019-12-01,27.18400001525879,28.156999588012695,2020,120.81499576568604,41.0769998729229,2019-12-01
2019-12-02,28.077999114990234,3.049999952316284,2020,123.86499571800232,69.15499898791313,2019-12-02
2019-12-03,5.609000205993652,2.992000102996826,2020,126.85699582099915,74.76399919390678,2019-12-03
2019-12-04,0.3779999911785126,0.2669999897480011,2020,127.12399581074715,75.1419991850853,2019-12-04
2019-12-05,2.5829999446868896,4.50600004196167,2020,131.62999585270882,77.72499912977219,2019-12-05
2019-12-06,0.8009999990463257,0.41100001335144043,2020,132.04099586606026,78.52599912881851,2019-12-06
2019-12-07,12.24899959564209,65.55799865722656,2020,197.59899452328682,90.7749987244606,2019-12-07
2019-12-08,14.119999885559082,84.85099792480469,2020,282.4499924480915,104.89499861001968,2019-12-08
2019-12-09,0.45899999141693115,0.0,2020,282.4499924480915,105.35399860143661,2019-12-09
2019-12-10,0.0,0.0,2020,282.4499924480915,105.35399860143661,2019-12-10
2019-12-11,4.447999954223633,14.869000434875488,2020,297.318992882967,109.80199855566025,2019-12-11
2019-12-12,8.102999687194824,17.60700035095215,2020,314.92599323391914,117.90499824285507,2019-12-12
2019-12-13,0.5569999814033508,2.7109999656677246,2020,317.63699319958687,118.46199822425842,2019-12-13
2019-12-14,1.7580000162124634,36.79100036621094,2020,354.4279935657978,120.21999824047089,2019-12-14
2019-12-15,0.18700000643730164,8.130000114440918,2020,362.5579936802387,120.40699824690819,2019-12-15
2019-12-16,0.0,0.0,2020,362.5579936802387,120.40699824690819,2019-12-16
2019-12-17,0.0,0.0,2020,362.5579936802387,120.40699824690819,2019-12-17
2019-12-18,1.6859999895095825,2.7090001106262207,2020,365.26699379086494,122.09299823641777,2019-12-18
2019-12-19,7.7170000076293945,7.552999973297119,2020,372.81999376416206,129.80999824404716,2019-12-19
2019-12-20,0.3970000147819519,28.357999801635742,2020,401.1779935657978,130.20699825882912,2019-12-20
